timestamp,robot_id,v_cmd,w_cmd
1776851576.687986,tb1,-0.18,1.4376939542888558
1776851576.6903942,tb2,-0.18,1.4473180963704326
1776851576.7379532,tb1,-0.18,1.4236830845875181
1776851576.7405424,tb2,-0.18,1.43508404862259
1776851576.7879236,tb1,-0.18,1.410084722939702
1776851576.790385,tb2,-0.18,1.4214352005218658
1776851576.8379269,tb1,-0.18,1.396245163425753
1776851576.840505,tb2,-0.18,1.409063018177088
1776851576.887876,tb1,-0.18,1.3828602099966534
1776851576.8904788,tb2,-0.18,1.39479378906364
1776851576.9379983,tb1,-0.18,1.3691346492203238
1776851576.9404318,tb2,-0.18,1.3823802171251307
1776851576.9877555,tb1,-0.18,1.355867853703918
1776851576.9904025,tb2,-0.18,1.3680814911327916
1776851577.0379298,tb1,-0.18,1.3426724662295797
1776851577.0405319,tb2,-0.18,1.3550946781088622
1776851577.0881095,tb1,-0.18,1.329069927661939
1776851577.0904229,tb2,-0.18,1.3413021327110988
1776851577.1380513,tb1,-0.18,1.3157527913587532
1776851577.140675,tb2,-0.18,1.327979608515438
1776851577.1880507,tb1,-0.18,1.3027277196906533
1776851577.1904368,tb2,-0.18,1.3143844784363694
1776851577.2378697,tb1,-0.18,1.289659135779549
1776851577.240393,tb2,-0.18,1.301479829982362
1776851577.2878785,tb1,-0.18000000000000002,1.2768222866668126
1776851577.2903998,tb2,-0.18000000000000002,1.287222473190142
1776851577.3367474,tb3,-0.13438905900828352,-1.5
1776851577.337731,tb1,-0.17999999999999997,1.2637024875805356
1776851577.3402998,tb2,-0.18,1.2741583902110665
1776851577.3867197,tb3,-0.13306340660777474,-1.5
1776851577.387664,tb1,-0.18,1.251098760416273
1776851577.3904054,tb2,-0.17999999999999997,1.260066978367611
1776851577.4368546,tb3,-0.1317661397460883,-1.5
1776851577.4378207,tb1,-0.18,1.2382978054488876
1776851577.4403415,tb2,-0.18,1.2472336751567448
1776851577.4868731,tb3,-0.13051474277252142,-1.5
1776851577.4877474,tb1,-0.18,1.2242569814078816
1776851577.490365,tb2,-0.18,1.233161834364578
1776851577.5367548,tb3,-0.12920987312463494,-1.4999999999999998
1776851577.5378852,tb1,-0.18,1.2116399869303056
1776851577.5403185,tb2,-0.18,1.2206590330179896
1776851577.5868046,tb3,-0.12796895129927702,-1.5000000000000002
1776851577.5878747,tb1,-0.18,1.1990316039484736
1776851577.5904171,tb2,-0.18,1.2065074089511267
1776851577.6369734,tb3,-0.12674034491641195,-1.5
1776851577.6377854,tb1,-0.18,1.186453202989403
1776851577.6403518,tb2,-0.18,1.1938001204717332
1776851577.6869767,tb3,-0.12550406935209565,-1.4999999999999998
1776851577.6878526,tb1,-0.18,1.1742393098193056
1776851577.6903403,tb2,-0.18,1.1799552307824313
1776851577.7369618,tb3,-0.1242983373924674,-1.4999999999999998
1776851577.7378366,tb1,-0.18,1.1618448811741529
1776851577.740384,tb2,-0.18,1.1672358152357016
1776851577.7875018,tb3,-0.12311098136861705,-1.5000000000000002
1776851577.7878716,tb1,-0.18,1.149512792376499
1776851577.7904344,tb2,-0.18,1.1533247691606061
1776851577.836838,tb3,-0.12195521884701754,-1.5
1776851577.8378973,tb1,-0.18,1.1374120191104555
1776851577.8403232,tb2,-0.18,1.1414654397484272
1776851577.8869712,tb3,-0.12080245383603702,-1.4999999999999998
1776851577.8878572,tb1,-0.18,1.125101913773443
1776851577.8903449,tb2,-0.18,1.1276080696594952
1776851577.9368494,tb3,-0.1196721932414568,-1.4999999999999998
1776851577.937894,tb1,-0.18,1.1128346774348303
1776851577.9403632,tb2,-0.18,1.115128542679775
1776851577.986827,tb3,-0.1185563840982974,-1.5
1776851577.98785,tb1,-0.18000000000000002,1.0983451813474012
1776851577.990322,tb2,-0.18,1.1015273566332227
1776851578.0369163,tb3,-0.1174283993634282,-1.5
1776851578.0379126,tb1,-0.18000000000000002,1.086407340456617
1776851578.0403202,tb2,-0.18,1.089244904655183
1776851578.0869215,tb3,-0.11634577730349939,-1.4999999999999998
1776851578.0878727,tb1,-0.18,1.0744303385244836
1776851578.090552,tb2,-0.18,1.075786382939922
1776851578.1369545,tb3,-0.1152582380158426,-1.4999999999999998
1776851578.1380024,tb1,-0.18,1.0625543488191636
1776851578.140431,tb2,-0.18,1.0634723015519962
1776851578.1869557,tb3,-0.11420037467621247,-1.5
1776851578.1879747,tb1,-0.18,1.0452716559295905
1776851578.190415,tb2,-0.18,1.050074503630876
1776851578.2368886,tb3,-0.1131568268369708,-1.5
1776851578.2378013,tb1,-0.18,1.033589212608702
1776851578.2404032,tb2,-0.18,1.0379625430292265
1776851578.2879572,tb1,-0.18,1.0219275812992685
1776851578.2874482,tb3,-0.11210719148888822,-1.4999999999999998
1776851578.2903898,tb2,-0.18,1.0251400561552473
1776851578.3379931,tb1,-0.18,1.0102266011319243
1776851578.340535,tb2,-0.18,1.0128271202907089
1776851578.3369517,tb3,-0.11111541320789464,-1.5
1776851578.3879466,tb1,-0.18,0.9988834513300623
1776851578.3869636,tb3,-0.11011338350937928,-1.5
1776851578.3905978,tb2,-0.18,0.9996281689526831
